shift_id,date,staff_id,staff_name,role,shift_start,hours_worked,hourly_rate,labour_cost,is_weekend,is_event_day
SH20240223S010,2024-02-23,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,False,False
SH20240223S008,2024-02-23,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,False,False
SH20240223S004,2024-02-23,S004,Declan Byrne,Supervisor,13,8,18.0,144.0,False,False
SH20240223S009,2024-02-23,S009,Emma Burke,Kitchen,12,8,15.0,120.0,False,False
SH20240224S002,2024-02-24,S002,Cian O'Sullivan,Bartender,12,7,14.5,101.5,True,False
SH20240224S009,2024-02-24,S009,Emma Burke,Kitchen,13,8,15.0,120.0,True,False
SH20240224S008,2024-02-24,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,True,False
SH20240224S007,2024-02-24,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,True,False
SH20240224S006,2024-02-24,S006,Seamus Connolly,Floor Staff,11,6,13.5,81.0,True,False
SH20240224S005,2024-02-24,S005,Niamh Walsh,Bartender,11,7,14.5,101.5,True,False
SH20240224S001,2024-02-24,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,True,False
SH20240224S010,2024-02-24,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,True,False
SH20240225S010,2024-02-25,S010,Liam McCarthy,Kitchen,12,7,15.0,105.0,True,False
SH20240225S007,2024-02-25,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,True,False
SH20240225S009,2024-02-25,S009,Emma Burke,Kitchen,13,8,15.0,120.0,True,False
SH20240225S008,2024-02-25,S008,Patrick Hennessy,Supervisor,17,8,18.0,144.0,True,False
SH20240225S001,2024-02-25,S001,Aoife Murphy,Bartender,17,7,14.5,101.5,True,False
SH20240226S007,2024-02-26,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,False
SH20240226S005,2024-02-26,S005,Niamh Walsh,Bartender,13,6,14.5,87.0,False,False
SH20240226S010,2024-02-26,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20240226S008,2024-02-26,S008,Patrick Hennessy,Supervisor,17,5,18.0,90.0,False,False
SH20240227S010,2024-02-27,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20240227S009,2024-02-27,S009,Emma Burke,Kitchen,17,5,15.0,75.0,False,False
SH20240227S006,2024-02-27,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,False,False
SH20240227S004,2024-02-27,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20240228S008,2024-02-28,S008,Patrick Hennessy,Supervisor,12,5,18.0,90.0,False,False
SH20240228S001,2024-02-28,S001,Aoife Murphy,Bartender,17,5,14.5,72.5,False,False
SH20240229S003,2024-02-29,S003,Siobhan Kelly,Bartender,13,5,14.5,72.5,False,False
SH20240229S007,2024-02-29,S007,Roisin Doyle,Floor Staff,17,5,13.5,67.5,False,False
SH20240229S004,2024-02-29,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20240301S002,2024-03-01,S002,Cian O'Sullivan,Bartender,12,7,14.5,101.5,False,False
SH20240301S009,2024-03-01,S009,Emma Burke,Kitchen,17,7,15.0,105.0,False,False
SH20240301S006,2024-03-01,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20240301S008,2024-03-01,S008,Patrick Hennessy,Supervisor,17,8,18.0,144.0,False,False
SH20240301S001,2024-03-01,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20240301S005,2024-03-01,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,False,False
SH20240301S004,2024-03-01,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,False,False
SH20240302S005,2024-03-02,S005,Niamh Walsh,Bartender,17,8,14.5,116.0,True,False
SH20240302S003,2024-03-02,S003,Siobhan Kelly,Bartender,17,8,14.5,116.0,True,False
SH20240302S010,2024-03-02,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,True,False
SH20240302S007,2024-03-02,S007,Roisin Doyle,Floor Staff,11,8,13.5,108.0,True,False
SH20240302S004,2024-03-02,S004,Declan Byrne,Supervisor,17,7,18.0,126.0,True,False
SH20240303S009,2024-03-03,S009,Emma Burke,Kitchen,17,7,15.0,105.0,True,False
SH20240303S002,2024-03-03,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20240303S006,2024-03-03,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20240303S004,2024-03-03,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20240303S005,2024-03-03,S005,Niamh Walsh,Bartender,12,8,14.5,116.0,True,False
SH20240304S002,2024-03-04,S002,Cian O'Sullivan,Bartender,12,5,14.5,72.5,False,False
SH20240304S009,2024-03-04,S009,Emma Burke,Kitchen,13,5,15.0,75.0,False,False
SH20240305S004,2024-03-05,S004,Declan Byrne,Supervisor,13,5,18.0,90.0,False,False
SH20240305S003,2024-03-05,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,False,False
SH20240305S008,2024-03-05,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,False,False
SH20240305S007,2024-03-05,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,False,False
SH20240306S006,2024-03-06,S006,Seamus Connolly,Floor Staff,13,5,13.5,67.5,False,False
SH20240306S005,2024-03-06,S005,Niamh Walsh,Bartender,12,6,14.5,87.0,False,False
SH20240307S007,2024-03-07,S007,Roisin Doyle,Floor Staff,12,5,13.5,67.5,False,False
SH20240307S009,2024-03-07,S009,Emma Burke,Kitchen,12,5,15.0,75.0,False,False
SH20240307S006,2024-03-07,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,False,False
SH20240308S008,2024-03-08,S008,Patrick Hennessy,Supervisor,12,8,18.0,144.0,False,False
SH20240308S009,2024-03-08,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20240308S001,2024-03-08,S001,Aoife Murphy,Bartender,17,8,14.5,116.0,False,False
SH20240308S002,2024-03-08,S002,Cian O'Sullivan,Bartender,12,7,14.5,101.5,False,False
SH20240308S007,2024-03-08,S007,Roisin Doyle,Floor Staff,11,8,13.5,108.0,False,False
SH20240308S004,2024-03-08,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,False,False
SH20240308S005,2024-03-08,S005,Niamh Walsh,Bartender,11,7,14.5,101.5,False,False
SH20240308S003,2024-03-08,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20240309S008,2024-03-09,S008,Patrick Hennessy,Supervisor,12,8,18.0,144.0,True,False
SH20240309S005,2024-03-09,S005,Niamh Walsh,Bartender,17,7,14.5,101.5,True,False
SH20240309S004,2024-03-09,S004,Declan Byrne,Supervisor,17,8,18.0,144.0,True,False
SH20240309S002,2024-03-09,S002,Cian O'Sullivan,Bartender,17,8,14.5,116.0,True,False
SH20240309S001,2024-03-09,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,True,False
SH20240310S008,2024-03-10,S008,Patrick Hennessy,Supervisor,17,7,18.0,126.0,True,False
SH20240310S006,2024-03-10,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20240310S009,2024-03-10,S009,Emma Burke,Kitchen,11,8,15.0,120.0,True,False
SH20240310S003,2024-03-10,S003,Siobhan Kelly,Bartender,13,7,14.5,101.5,True,False
SH20240310S001,2024-03-10,S001,Aoife Murphy,Bartender,13,8,14.5,116.0,True,False
SH20240311S008,2024-03-11,S008,Patrick Hennessy,Supervisor,13,6,18.0,108.0,False,False
SH20240311S004,2024-03-11,S004,Declan Byrne,Supervisor,12,5,18.0,90.0,False,False
SH20240311S003,2024-03-11,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20240312S008,2024-03-12,S008,Patrick Hennessy,Supervisor,13,5,18.0,90.0,False,False
SH20240312S001,2024-03-12,S001,Aoife Murphy,Bartender,11,5,14.5,72.5,False,False
SH20240312S005,2024-03-12,S005,Niamh Walsh,Bartender,12,5,14.5,72.5,False,False
SH20240313S007,2024-03-13,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20240313S003,2024-03-13,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20240313S010,2024-03-13,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,False,False
SH20240314S002,2024-03-14,S002,Cian O'Sullivan,Bartender,13,5,14.5,72.5,False,False
SH20240314S010,2024-03-14,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20240314S005,2024-03-14,S005,Niamh Walsh,Bartender,11,5,14.5,72.5,False,False
SH20240314S006,2024-03-14,S006,Seamus Connolly,Floor Staff,13,5,13.5,67.5,False,False
SH20240315S007,2024-03-15,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,False,False
SH20240315S010,2024-03-15,S010,Liam McCarthy,Kitchen,17,7,15.0,105.0,False,False
SH20240315S008,2024-03-15,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,False,False
SH20240315S005,2024-03-15,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,False,False
SH20240315S002,2024-03-15,S002,Cian O'Sullivan,Bartender,11,8,14.5,116.0,False,False
SH20240316S009,2024-03-16,S009,Emma Burke,Kitchen,11,7,15.0,105.0,True,False
SH20240316S003,2024-03-16,S003,Siobhan Kelly,Bartender,11,8,14.5,116.0,True,False
SH20240316S005,2024-03-16,S005,Niamh Walsh,Bartender,12,6,14.5,87.0,True,False
SH20240316S002,2024-03-16,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20240316S010,2024-03-16,S010,Liam McCarthy,Kitchen,11,7,15.0,105.0,True,False
SH20240317S001,2024-03-17,S001,Aoife Murphy,Bartender,11,8,14.5,116.0,True,True
SH20240317S008,2024-03-17,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,True,True
SH20240317S006,2024-03-17,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,True
SH20240317S009,2024-03-17,S009,Emma Burke,Kitchen,17,6,15.0,90.0,True,True
SH20240317S005,2024-03-17,S005,Niamh Walsh,Bartender,17,8,14.5,116.0,True,True
SH20240318S004,2024-03-18,S004,Declan Byrne,Supervisor,12,6,18.0,108.0,False,False
SH20240318S005,2024-03-18,S005,Niamh Walsh,Bartender,11,5,14.5,72.5,False,False
SH20240318S009,2024-03-18,S009,Emma Burke,Kitchen,12,5,15.0,75.0,False,False
SH20240319S004,2024-03-19,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20240319S003,2024-03-19,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20240319S009,2024-03-19,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20240319S002,2024-03-19,S002,Cian O'Sullivan,Bartender,11,6,14.5,87.0,False,False
SH20240320S010,2024-03-20,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20240320S009,2024-03-20,S009,Emma Burke,Kitchen,13,6,15.0,90.0,False,False
SH20240321S006,2024-03-21,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20240321S010,2024-03-21,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20240321S003,2024-03-21,S003,Siobhan Kelly,Bartender,17,6,14.5,87.0,False,False
SH20240321S008,2024-03-21,S008,Patrick Hennessy,Supervisor,17,5,18.0,90.0,False,False
SH20240322S007,2024-03-22,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,False,False
SH20240322S005,2024-03-22,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,False,False
SH20240322S006,2024-03-22,S006,Seamus Connolly,Floor Staff,11,7,13.5,94.5,False,False
SH20240322S004,2024-03-22,S004,Declan Byrne,Supervisor,11,7,18.0,126.0,False,False
SH20240322S009,2024-03-22,S009,Emma Burke,Kitchen,17,7,15.0,105.0,False,False
SH20240322S001,2024-03-22,S001,Aoife Murphy,Bartender,17,6,14.5,87.0,False,False
SH20240322S008,2024-03-22,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,False,False
SH20240322S003,2024-03-22,S003,Siobhan Kelly,Bartender,11,7,14.5,101.5,False,False
SH20240323S006,2024-03-23,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,True,False
SH20240323S008,2024-03-23,S008,Patrick Hennessy,Supervisor,11,8,18.0,144.0,True,False
SH20240323S003,2024-03-23,S003,Siobhan Kelly,Bartender,17,7,14.5,101.5,True,False
SH20240323S004,2024-03-23,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,True,False
SH20240323S010,2024-03-23,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,True,False
SH20240323S007,2024-03-23,S007,Roisin Doyle,Floor Staff,17,7,13.5,94.5,True,False
SH20240324S006,2024-03-24,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,True,False
SH20240324S004,2024-03-24,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,True,False
SH20240324S008,2024-03-24,S008,Patrick Hennessy,Supervisor,13,7,18.0,126.0,True,False
SH20240324S009,2024-03-24,S009,Emma Burke,Kitchen,13,7,15.0,105.0,True,False
SH20240324S007,2024-03-24,S007,Roisin Doyle,Floor Staff,17,8,13.5,108.0,True,False
SH20240324S005,2024-03-24,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,True,False
SH20240324S003,2024-03-24,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,True,False
SH20240324S010,2024-03-24,S010,Liam McCarthy,Kitchen,13,7,15.0,105.0,True,False
SH20240325S004,2024-03-25,S004,Declan Byrne,Supervisor,13,5,18.0,90.0,False,False
SH20240325S006,2024-03-25,S006,Seamus Connolly,Floor Staff,12,5,13.5,67.5,False,False
SH20240325S002,2024-03-25,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,False,False
SH20240325S010,2024-03-25,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,False,False
SH20240326S005,2024-03-26,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,False,False
SH20240326S010,2024-03-26,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,False,False
SH20240326S001,2024-03-26,S001,Aoife Murphy,Bartender,17,5,14.5,72.5,False,False
SH20240327S002,2024-03-27,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,False,False
SH20240327S006,2024-03-27,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,False,False
SH20240327S008,2024-03-27,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,False,False
SH20240327S010,2024-03-27,S010,Liam McCarthy,Kitchen,11,5,15.0,75.0,False,False
SH20240328S009,2024-03-28,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20240328S006,2024-03-28,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20240328S001,2024-03-28,S001,Aoife Murphy,Bartender,13,5,14.5,72.5,False,False
SH20240329S005,2024-03-29,S005,Niamh Walsh,Bartender,13,6,14.5,87.0,False,False
SH20240329S001,2024-03-29,S001,Aoife Murphy,Bartender,12,7,14.5,101.5,False,False
SH20240329S002,2024-03-29,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,False,False
SH20240329S010,2024-03-29,S010,Liam McCarthy,Kitchen,17,8,15.0,120.0,False,False
SH20240329S008,2024-03-29,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,False,False
SH20240330S009,2024-03-30,S009,Emma Burke,Kitchen,17,8,15.0,120.0,True,False
SH20240330S007,2024-03-30,S007,Roisin Doyle,Floor Staff,11,8,13.5,108.0,True,False
SH20240330S004,2024-03-30,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,True,False
SH20240330S006,2024-03-30,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,True,False
SH20240330S005,2024-03-30,S005,Niamh Walsh,Bartender,12,7,14.5,101.5,True,False
SH20240330S010,2024-03-30,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,True,False
SH20240330S002,2024-03-30,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20240331S007,2024-03-31,S007,Roisin Doyle,Floor Staff,11,8,13.5,108.0,True,False
SH20240331S006,2024-03-31,S006,Seamus Connolly,Floor Staff,17,8,13.5,108.0,True,False
SH20240331S003,2024-03-31,S003,Siobhan Kelly,Bartender,17,6,14.5,87.0,True,False
SH20240331S008,2024-03-31,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,True,False
SH20240331S005,2024-03-31,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,True,False
SH20240331S001,2024-03-31,S001,Aoife Murphy,Bartender,13,8,14.5,116.0,True,False
SH20240331S002,2024-03-31,S002,Cian O'Sullivan,Bartender,17,8,14.5,116.0,True,False
SH20240401S003,2024-04-01,S003,Siobhan Kelly,Bartender,13,5,14.5,72.5,False,False
SH20240401S005,2024-04-01,S005,Niamh Walsh,Bartender,12,6,14.5,87.0,False,False
SH20240401S009,2024-04-01,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20240401S010,2024-04-01,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20240402S006,2024-04-02,S006,Seamus Connolly,Floor Staff,17,5,13.5,67.5,False,False
SH20240402S003,2024-04-02,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20240402S008,2024-04-02,S008,Patrick Hennessy,Supervisor,13,5,18.0,90.0,False,False
SH20240402S007,2024-04-02,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20240403S004,2024-04-03,S004,Declan Byrne,Supervisor,12,5,18.0,90.0,False,False
SH20240403S002,2024-04-03,S002,Cian O'Sullivan,Bartender,11,6,14.5,87.0,False,False
SH20240404S010,2024-04-04,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20240404S002,2024-04-04,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,False,False
SH20240405S002,2024-04-05,S002,Cian O'Sullivan,Bartender,13,8,14.5,116.0,False,False
SH20240405S008,2024-04-05,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,False,False
SH20240405S009,2024-04-05,S009,Emma Burke,Kitchen,17,8,15.0,120.0,False,False
SH20240405S006,2024-04-05,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20240405S003,2024-04-05,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20240405S007,2024-04-05,S007,Roisin Doyle,Floor Staff,17,8,13.5,108.0,False,False
SH20240405S010,2024-04-05,S010,Liam McCarthy,Kitchen,13,8,15.0,120.0,False,False
SH20240405S004,2024-04-05,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,False,False
SH20240406S008,2024-04-06,S008,Patrick Hennessy,Supervisor,17,7,18.0,126.0,True,False
SH20240406S010,2024-04-06,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,True,False
SH20240406S007,2024-04-06,S007,Roisin Doyle,Floor Staff,13,8,13.5,108.0,True,False
SH20240406S003,2024-04-06,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,True,False
SH20240406S002,2024-04-06,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20240406S006,2024-04-06,S006,Seamus Connolly,Floor Staff,17,8,13.5,108.0,True,False
SH20240407S010,2024-04-07,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,True,False
SH20240407S008,2024-04-07,S008,Patrick Hennessy,Supervisor,11,8,18.0,144.0,True,False
SH20240407S002,2024-04-07,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20240407S004,2024-04-07,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,True,False
SH20240407S001,2024-04-07,S001,Aoife Murphy,Bartender,11,8,14.5,116.0,True,False
SH20240407S005,2024-04-07,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,True,False
SH20240407S009,2024-04-07,S009,Emma Burke,Kitchen,13,8,15.0,120.0,True,False
SH20240407S006,2024-04-07,S006,Seamus Connolly,Floor Staff,11,6,13.5,81.0,True,False
SH20240408S002,2024-04-08,S002,Cian O'Sullivan,Bartender,11,5,14.5,72.5,False,False
SH20240408S003,2024-04-08,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20240409S010,2024-04-09,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,False,False
SH20240409S003,2024-04-09,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20240409S005,2024-04-09,S005,Niamh Walsh,Bartender,13,5,14.5,72.5,False,False
SH20240409S004,2024-04-09,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,False,False
SH20240410S002,2024-04-10,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20240410S004,2024-04-10,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,False,False
SH20240410S008,2024-04-10,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20240410S003,2024-04-10,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20240411S005,2024-04-11,S005,Niamh Walsh,Bartender,13,5,14.5,72.5,False,False
SH20240411S008,2024-04-11,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,False,False
SH20240411S006,2024-04-11,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20240411S009,2024-04-11,S009,Emma Burke,Kitchen,17,6,15.0,90.0,False,False
SH20240412S006,2024-04-12,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,False,False
SH20240412S007,2024-04-12,S007,Roisin Doyle,Floor Staff,13,7,13.5,94.5,False,False
SH20240412S003,2024-04-12,S003,Siobhan Kelly,Bartender,13,7,14.5,101.5,False,False
SH20240412S004,2024-04-12,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20240412S002,2024-04-12,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,False,False
SH20240412S001,2024-04-12,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,False,False
SH20240412S010,2024-04-12,S010,Liam McCarthy,Kitchen,11,7,15.0,105.0,False,False
SH20240412S009,2024-04-12,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20240413S006,2024-04-13,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,True,False
SH20240413S002,2024-04-13,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20240413S001,2024-04-13,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,True,False
SH20240413S010,2024-04-13,S010,Liam McCarthy,Kitchen,17,8,15.0,120.0,True,False
SH20240413S003,2024-04-13,S003,Siobhan Kelly,Bartender,11,7,14.5,101.5,True,False
SH20240413S007,2024-04-13,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,True,False
SH20240414S007,2024-04-14,S007,Roisin Doyle,Floor Staff,13,8,13.5,108.0,True,False
SH20240414S010,2024-04-14,S010,Liam McCarthy,Kitchen,13,7,15.0,105.0,True,False
SH20240414S003,2024-04-14,S003,Siobhan Kelly,Bartender,11,8,14.5,116.0,True,False
SH20240414S004,2024-04-14,S004,Declan Byrne,Supervisor,12,8,18.0,144.0,True,False
SH20240414S002,2024-04-14,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,True,False
SH20240414S009,2024-04-14,S009,Emma Burke,Kitchen,17,7,15.0,105.0,True,False
SH20240414S006,2024-04-14,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,True,False
SH20240415S001,2024-04-15,S001,Aoife Murphy,Bartender,12,5,14.5,72.5,False,False
SH20240415S009,2024-04-15,S009,Emma Burke,Kitchen,11,5,15.0,75.0,False,False
SH20240416S008,2024-04-16,S008,Patrick Hennessy,Supervisor,12,5,18.0,90.0,False,False
SH20240416S003,2024-04-16,S003,Siobhan Kelly,Bartender,11,5,14.5,72.5,False,False
SH20240417S010,2024-04-17,S010,Liam McCarthy,Kitchen,12,5,15.0,75.0,False,False
SH20240417S004,2024-04-17,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20240418S007,2024-04-18,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,False,False
SH20240418S004,2024-04-18,S004,Declan Byrne,Supervisor,11,5,18.0,90.0,False,False
SH20240419S002,2024-04-19,S002,Cian O'Sullivan,Bartender,12,7,14.5,101.5,False,False
SH20240419S001,2024-04-19,S001,Aoife Murphy,Bartender,13,8,14.5,116.0,False,False
SH20240419S005,2024-04-19,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,False,False
SH20240419S009,2024-04-19,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20240419S007,2024-04-19,S007,Roisin Doyle,Floor Staff,13,8,13.5,108.0,False,False
SH20240419S006,2024-04-19,S006,Seamus Connolly,Floor Staff,13,8,13.5,108.0,False,False
SH20240420S008,2024-04-20,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,True,False
SH20240420S006,2024-04-20,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,True,False
